itemid,nombre,volumen,precio,marca,categoria
409983,Bacardi Light Glass On-Pack,750,10.13,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
387780,Bacardi Gold Glass Pack,750,10.53,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
357925,Bacardi 8 Rum,750,18.75,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
20463,Bacardi 8 Millennium,750,585.0,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
268659,Bacardi Anejo,750,11.0,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
309821,Castillo Gold Rum,750,6.24,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
237960,Bacardi Gold Rum Mini,500,8.31,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
173991,Bacardi Dark Rum,200,3.62,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
212917,Bacardi Gold Rum,375,6.75,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
351027,Bacardi Gold Rum Pet,750,12.39,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
257575,Bacardi Gold Rum,750,12.39,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
380218,Bacardi Gold Rum,1000,14.25,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
71220,Bacardi Gold Rum,1750,22.5,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
133415,Bacardi Select Rum,750,12.0,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
51642,Bacardi Select Rum,1750,22.5,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
435152,Bacardi Superior PET,1750,22.5,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
31640,Bacardi Superior Rum Mini,500,8.31,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
375150,Bacardi Superior Rum,200,3.75,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
414241,Bacardi Superior Rum,375,6.75,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
173780,Bacardi Superior Rum Pet,750,12.39,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
127995,Bacardi Superior Rum,750,12.39,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
166306,Bacardi Superior Rum,1000,14.25,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
368113,Bacardi Superior Rum,1750,22.5,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
125016,Bacardi 151 Proof Rum,375,8.57,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
332302,Bacardi 151 Prf,750,20.25,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
119586,Bacardi 1873 Solera,750,13.59,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
386724,Bacardi Gran Reserva Maestro,750,18.75,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
385475,Casa Bacardi,750,26.3,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
23054,Castillo Gold Rum Pet,1750,12.21,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
157121,Castillo Spiced Rum,750,6.24,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
279473,Castillo Silver Rum Traveler,750,5.84,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
231092,Castillo Silver Rum,750,6.24,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
350384,Castillo Silver Rum,1000,7.34,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
44648,Castillo Silver Rum,1750,12.5,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
75195,Bacardi Dark Rum,50,0.57,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
448839,Bacardi Light Rum,50,0.55,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
42837,Castillo Gold Rum,1000,7.34,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
164121,Bacardi Dark Rum,50,0.56,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
59211,Bacardi Light Rum,50,0.71,"Bacardi U.S.A., Inc.",PUERTO RICO & VIRGIN ISLANDS RUM
