itemid,nombre,volumen,precio,marca,categoria
81916,Bunnahabhain 25yr,750,288.62,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
287796,Bunnahabhain Sing Malt Scotch,750,57.06,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
457162,Bunnahabhain 8yr,750,40.43,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
154766,Bunnahabhain 12YR,750,57.08,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
44753,Deanston VO,750,32.31,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
325844,Ledaig 10 Year,750,50.84,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
149939,Tobermory 10YR,750,50.0,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
30964,Tobermory 10yr,750,49.99,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
306494,Tobermory 15yr,750,118.6,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
350465,Tobermory 10yr Singl Malt Scotch(dno),750,29.18,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
154532,Bunnahabhain 18yr,750,104.36,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
289200,Ledaig 10 Year,750,50.33,"Paterno Imports, Ltd.",SINGLE MALT SCOTCH
