itemid,nombre,volumen,precio,marca,categoria
415311,Seagrams Vodka,1000,10.92,Wilson Daniels Ltd.,VODKA 80 PROOF
131868,Seagrams Platinum Vodka,750,8.07,Wilson Daniels Ltd.,VODKA 80 PROOF
36200,Seagrams Vodka(do Not Use),200,2.64,Wilson Daniels Ltd.,VODKA 80 PROOF
338411,Seagrams Vodka(do Not Use Code),375,4.26,Wilson Daniels Ltd.,VODKA 80 PROOF
148450,Seagram's Extra Smooth Vodka,375,4.26,Wilson Daniels Ltd.,VODKA 80 PROOF
177233,Seagram's Extra Smooth Vodka,200,2.64,Wilson Daniels Ltd.,VODKA 80 PROOF
78968,Seagrams Extra Smooth,200,2.64,Wilson Daniels Ltd.,VODKA 80 PROOF
31450,Seagrams Vodka,750,8.07,Wilson Daniels Ltd.,VODKA 80 PROOF
280120,Seagrams Vodka,1750,15.0,Wilson Daniels Ltd.,VODKA 80 PROOF
77777,Seagrams Extra Smooth,375,4.2,Wilson Daniels Ltd.,VODKA 80 PROOF
157813,Seagram's Platinum Vodka 100prf,750,8.07,Wilson Daniels Ltd.,VODKA 80 PROOF
