itemid,nombre,volumen,precio,marca,categoria
369661,Myers's Original Dark Rum,600,13.32,Diageo Americas,FLAVORED RUM
346212,Captain Morgan Parrot Bay Orange,750,11.24,Diageo Americas,FLAVORED RUM
38543,Captain Morgan Parrot Bay Passion Fruit,502,7.55,Diageo Americas,FLAVORED RUM
269327,Captain Morgan Parrot Bay Passion Fruit,502,7.55,Diageo Americas,FLAVORED RUM
390357,Captain Morgan Parrot Bay Passion Fruit,750,11.24,Diageo Americas,FLAVORED RUM
122585,Captain Morgan Parrot Bay Key Lime,750,11.24,Diageo Americas,FLAVORED RUM
76024,Captain Morgan Parrot Bay Strawberry,750,11.24,Diageo Americas,FLAVORED RUM
348509,Captain Morgan Parrot Bay Pineapple,750,11.24,Diageo Americas,FLAVORED RUM
81622,Captain Morgan Parrot Bay Pineapple,1000,13.56,Diageo Americas,FLAVORED RUM
438267,Captain Morgan Parrot Bay Mango,502,7.55,Diageo Americas,FLAVORED RUM
16103,Captain Morgan Parrot Bay Mango,750,11.24,Diageo Americas,FLAVORED RUM
234371,Captain Morgan Parrot Bay Mango,1000,13.56,Diageo Americas,FLAVORED RUM
13717,Captain Morgan Coconut Mini,500,7.2,Diageo Americas,FLAVORED RUM
155854,Captain Morgan Coconut,750,12.39,Diageo Americas,FLAVORED RUM
158221,Captain Morgan Coconut,1750,27.0,Diageo Americas,FLAVORED RUM
207162,Captain Morgan Grapefruit Mini,500,7.2,Diageo Americas,FLAVORED RUM
44261,Captain Morgan Grapefruit,750,12.39,Diageo Americas,FLAVORED RUM
458061,Captain Morgan Grapefruit,1750,27.0,Diageo Americas,FLAVORED RUM
115250,Captain Morgan Pineapple Mini,500,7.2,Diageo Americas,FLAVORED RUM
375021,Captain Morgan Pineapple,750,12.39,Diageo Americas,FLAVORED RUM
67240,Captain Morgan Pineapple,1750,27.0,Diageo Americas,FLAVORED RUM
179136,Captain Morgan Cannon Blast Mini,500,7.44,Diageo Americas,FLAVORED RUM
335661,Captain Morgan Cannon Blast,750,13.5,Diageo Americas,FLAVORED RUM
406978,Captain Morgan Cannon Blast,1000,17.63,Diageo Americas,FLAVORED RUM
320970,Captain Morgan Parrot Bay Coconut,1000,14.25,Diageo Americas,FLAVORED RUM
57868,Captain Morgan Parrot Bay Coconut,750,11.24,Diageo Americas,FLAVORED RUM
92022,Captain Morgan Lime Bite,750,13.5,Diageo Americas,FLAVORED RUM
14003,Captain Morgan Lime Bite,1000,17.62,Diageo Americas,FLAVORED RUM
106874,Captain Morgan Tattoo,502,9.06,Diageo Americas,FLAVORED RUM
39028,Captain Morgan Tattoo,1000,15.33,Diageo Americas,FLAVORED RUM
76146,Captain Morgan Tattoo,1750,24.63,Diageo Americas,FLAVORED RUM
