itemid,nombre,volumen,precio,marca,categoria
55544,Paramount Melon Liqueur,750,7.95,Luxco-St Louis,PEPPERMINT SCHNAPPS
368337,Arrow Creme De Menthe White,750,6.75,Luxco-St Louis,PEPPERMINT SCHNAPPS
166683,Arrow Peppermint Schnapps Mini,500,6.83,Luxco-St Louis,PEPPERMINT SCHNAPPS
308991,Arrow Peppermint Schnapps,375,3.39,Luxco-St Louis,PEPPERMINT SCHNAPPS
336861,Arrow Peppermint Schnapps,750,5.25,Luxco-St Louis,PEPPERMINT SCHNAPPS
139243,Arrow Peppermint Schnapps,1000,5.76,Luxco-St Louis,PEPPERMINT SCHNAPPS
465833,Arrow Peppermint Schnapps,1750,10.5,Luxco-St Louis,PEPPERMINT SCHNAPPS
146630,Arrow Peppermint Schnapps To Go,750,5.96,Luxco-St Louis,PEPPERMINT SCHNAPPS
153666,Paramount Peppermint Schnapps Traveler,750,5.63,Luxco-St Louis,PEPPERMINT SCHNAPPS
271321,Paramount Peppermint Schnapps,750,5.63,Luxco-St Louis,PEPPERMINT SCHNAPPS
247326,Paramount Peppermint Schnapps,1000,6.09,Luxco-St Louis,PEPPERMINT SCHNAPPS
372523,Paramount Peppermint Schnapps,1750,10.88,Luxco-St Louis,PEPPERMINT SCHNAPPS
208529,Thunder 101 Peppermint Schnapps,750,12.0,Luxco-St Louis,PEPPERMINT SCHNAPPS
323381,Paramount Anisette,750,7.13,Luxco-St Louis,PEPPERMINT SCHNAPPS
309440,Paramount Blue Curacao,750,7.13,Luxco-St Louis,PEPPERMINT SCHNAPPS
15844,Arrow Peppermint Schnapps,502,0.62,Luxco-St Louis,PEPPERMINT SCHNAPPS
270938,Arrow Peppermint Schnapps,200,1.98,Luxco-St Louis,PEPPERMINT SCHNAPPS
257655,Piping Rock Peppermint Schnapps,750,5.25,Luxco-St Louis,PEPPERMINT SCHNAPPS
200242,Pearl Apple Pie,750,10.5,Luxco-St Louis,PEPPERMINT SCHNAPPS
329279,Piping Rock Peppermint Schnapps,1750,11.51,Luxco-St Louis,PEPPERMINT SCHNAPPS
17724,Arrow Creme De Cacao Brown,750,6.75,Luxco-St Louis,PEPPERMINT SCHNAPPS
168927,Paramount Creme de Menthe White,750,7.13,Luxco-St Louis,PEPPERMINT SCHNAPPS
