itemid,nombre,volumen,precio,marca,categoria
430586,Ice Hole Rootbeer Schnapps,750,7.73,Phillips Beverage Company,ROOT BEER SCHNAPPS
89001,Phillips Root Beer Schnapps 100 Proof,750,11.18,Phillips Beverage Company,ROOT BEER SCHNAPPS
90230,Phillips Root Beer Schnapps,502,6.95,Phillips Beverage Company,ROOT BEER SCHNAPPS
442871,Phillips Root Beer Schnapps,375,3.53,Phillips Beverage Company,ROOT BEER SCHNAPPS
309921,Phillips Root Beer Schnapps,750,6.8,Phillips Beverage Company,ROOT BEER SCHNAPPS
188233,Phillips Root Beer Schnapps,1000,8.25,Phillips Beverage Company,ROOT BEER SCHNAPPS
61265,Phillips Root Beer Schnapps Easy-Pak,750,5.88,Phillips Beverage Company,ROOT BEER SCHNAPPS
355325,Phillips Rootbeer Schnapps Pet,200,1.89,Phillips Beverage Company,ROOT BEER SCHNAPPS
47765,Phillips Rootbeer Schnapps,375,3.86,Phillips Beverage Company,ROOT BEER SCHNAPPS
137530,Phillips Rootbeer Schnapps,1750,13.91,Phillips Beverage Company,ROOT BEER SCHNAPPS
136526,Phillips Root Beer Schnapps,375,7.25,Phillips Beverage Company,ROOT BEER SCHNAPPS
409323,Ice Hole Rootbeer Schnapps,750,7.73,Phillips Beverage Company,ROOT BEER SCHNAPPS
246825,Phillips Rootbeer Schnapps 100 Proof,750,15.23,Phillips Beverage Company,ROOT BEER SCHNAPPS
