itemid,nombre,volumen,precio,marca,categoria
381919,Sobieski Vodka,750,9.75,"Imperial Brands, Inc.",IMPORTED VODKA
25170,Sobieski Vodka,1750,16.49,"Imperial Brands, Inc.",IMPORTED VODKA
189108,Sobieski Vanilla,1000,5.82,"Imperial Brands, Inc.",IMPORTED VODKA
19572,Sobieski Vodka,1750,18.99,"Imperial Brands, Inc.",IMPORTED VODKA
319624,Sobieski Vodka,750,8.04,"Imperial Brands, Inc.",IMPORTED VODKA
239656,Sobieski Raspberry Vodka,1000,10.7,"Imperial Brands, Inc.",IMPORTED VODKA
239974,Sobieski Karamel Flavored Vodka,750,8.54,"Imperial Brands, Inc.",IMPORTED VODKA
190034,Sobieski Karamel Vodka,1000,10.7,"Imperial Brands, Inc.",IMPORTED VODKA
383289,Sobieski Cynamon Flavored Vodka,750,8.54,"Imperial Brands, Inc.",IMPORTED VODKA
346186,Sobieski Vodka,1000,10.58,"Imperial Brands, Inc.",IMPORTED VODKA
365409,Sobieski Cytron Vodka,750,8.54,"Imperial Brands, Inc.",IMPORTED VODKA
361856,Sobieski Cytron Vodka,1000,10.58,"Imperial Brands, Inc.",IMPORTED VODKA
179094,Sobieski Black Cherry Flavored Vodka,750,8.54,"Imperial Brands, Inc.",IMPORTED VODKA
