itemid,nombre,volumen,precio,marca,categoria
207734,Paul Masson Vsop Grande Amber Brandy,750,9.9,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
273943,Paul Masson Grande Amber Brandy,100,1.5,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
204980,Paul Masson Vs Brandy Mini,600,10.68,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
282933,Paul Masson Grande Amber Brandy,200,2.94,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
414078,Paul Masson Grande Amber Brandy,375,4.83,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
238447,Paul Masson Grande Amber Brandy,750,9.44,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
221501,Paul Masson Grande Amber Brandy,1750,18.0,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
200370,Paul Masson Vsop Brandy,375,5.51,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
130371,Paul Masson Vsop Grande Amber,750,9.9,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
69101,Paul Masson Grande Amber Brandy,100,1.46,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
150398,Paul Masson Grand Amber Minis,502,6.3,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
391917,Paul Masson Grande Amber Brandy,200,2.52,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
405694,Paul Masson Vsop Brandy,200,2.94,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
212091,Paul Masson Grande Amber Brandy,375,4.36,"Constellation Wine Company, Inc.",AMERICAN GRAPE BRANDIES
