itemid,nombre,volumen,precio,marca,categoria
386324,Cruzan Mojito Bib,1750,9.99,Jim Beam Brands,AMERICAN COCKTAILS
348162,Skinnygirl Grapefruit Margarita,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
393055,Skinnygirl White Cranberry Cosmo,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
78268,Skinnygirl Margarita,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
55709,Skinnygirl Margarita Mini,800,6.29,Jim Beam Brands,AMERICAN COCKTAILS
298056,Skinnygirl Pina Colada,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
316031,Skinnygirl Mojito,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
32361,Skinnygirl White Peach Margarita,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
333681,Skinnygirl Sweet Rita,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
267660,Skinnygirl Sweet Rita,1750,14.16,Jim Beam Brands,AMERICAN COCKTAILS
341070,Skinnygirl White Cranberry Cosmo,1750,14.16,Jim Beam Brands,AMERICAN COCKTAILS
309274,Sauza Strawberry Margarita Bag In Box,1750,9.99,Jim Beam Brands,AMERICAN COCKTAILS
151636,Sauza Margarita Bag In Box,1750,9.99,Jim Beam Brands,AMERICAN COCKTAILS
303845,Sauza Rtd Strawberry Margarita,1750,8.49,Jim Beam Brands,AMERICAN COCKTAILS
427375,Sauza Ready To Drink Margarita Pet,1750,8.49,Jim Beam Brands,AMERICAN COCKTAILS
443172,Sauza Sparkling Wild Berry Margarita,750,10.23,Jim Beam Brands,AMERICAN COCKTAILS
45726,Sauza Sparkling Mango Margarita,750,10.23,Jim Beam Brands,AMERICAN COCKTAILS
442365,Sauza Sparkling Lime Margarita,750,10.23,Jim Beam Brands,AMERICAN COCKTAILS
346323,Skinnygirl Sparkling Margarita,750,10.23,Jim Beam Brands,AMERICAN COCKTAILS
95009,Skinnygirl Sparkling Margarita,750,9.44,Jim Beam Brands,AMERICAN COCKTAILS
19135,Skinnygirl White Cranberry Cosmo,750,11.54,Jim Beam Brands,AMERICAN COCKTAILS
340329,Skinnygirl Pina Colada,750,11.54,Jim Beam Brands,AMERICAN COCKTAILS
210223,Skinnygirl White Peach Margarita,750,11.54,Jim Beam Brands,AMERICAN COCKTAILS
191203,Dekuyper Red Headed Burst,750,9.45,Jim Beam Brands,AMERICAN COCKTAILS
