itemid,nombre,volumen,precio,marca,categoria
265625,Grand Marnier Centenaire (100),750,111.33,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
94019,Grand Marnier Cordon Rouge Mini,603,34.02,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
267872,Grand Marnier Cordon Rouge,375,20.04,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
129643,Grand Marnier Cordon Rouge,375,14.99,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
352042,Grand Marnier Cordon Rouge,750,34.97,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
235880,Grand Marnier Cordon Rouge,1000,38.33,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
190920,Navan,750,33.86,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
404213,Grand Marnier Raspberry Peach,750,34.97,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
230605,Grand Marnier Raspberry Peach,750,34.97,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
300068,Grand Marnier Cordon Rouge,50,2.87,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
282446,Grand Marnier Centenaire (100),750,111.32,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
407947,Grand Marnier Liqueur,1000,37.19,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
88985,Grand Marnier Centcinquantenaire (150),750,182.01,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
415224,Grand Marnier Liqueur,1750,63.75,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
86824,Navan DNO,750,34.97,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
194270,Hennessy VSOP Privilege,200,11.99,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
105870,Grand Marnier Quintessence,750,658.19,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
148146,Grand Marnier Cordon Rouge Liqueur Mini,600,34.02,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
374784,Grand Marnier Raspberry Peach,750,34.97,"Moet Hennessy USA, Inc.",MISC. IMPORTED CORDIALS & LIQUEURS
