itemid,nombre,volumen,precio,marca,categoria
399825,Canadian Springs Whisky,1000,6.99,Luxco-St Louis,CANADIAN WHISKIES
392689,Canadian Springs Whisky,1750,12.75,Luxco-St Louis,CANADIAN WHISKIES
83937,Canadian Springs Whisky,750,5.25,Luxco-St Louis,CANADIAN WHISKIES
447890,Canadian Springs Whisky,375,3.2,Luxco-St Louis,CANADIAN WHISKIES
125440,Lord Calvert Canadian,1750,14.95,Luxco-St Louis,CANADIAN WHISKIES
140037,Canadian Reserve,200,1.85,Luxco-St Louis,CANADIAN WHISKIES
114319,Canadian Reserve,375,3.33,Luxco-St Louis,CANADIAN WHISKIES
171586,Paramount Canadian Whisky,1000,8.33,Luxco-St Louis,CANADIAN WHISKIES
285870,Paramount Canadian Whiskey,750,6.35,Luxco-St Louis,CANADIAN WHISKIES
154405,Lord Calvert Canadian Whisky,750,7.87,Luxco-St Louis,CANADIAN WHISKIES
279789,Canadian Regency Light,1750,11.67,Luxco-St Louis,CANADIAN WHISKIES
12143,Paramount Canadian Whiskey,1750,13.32,Luxco-St Louis,CANADIAN WHISKIES
