itemid,nombre,volumen,precio,marca,categoria
152380,Carsebridge Dt 1979 28yo Cask(dno),750,101.25,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
187842,Dt 1969 Glenrothes 38yr Old,750,160.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
323326,Springbank 15 Yr,750,86.6,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
101874,Whiskey Galore 1991 Bruichladdich,750,45.26,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
200231,Lonach Carsebridge 1963 43yo,750,88.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
384506,Dt 1968 Macallan 38 Yr Old,750,426.95,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
164276,Lonach Glenrothes 1970 35 Yr Old,750,144.27,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
236143,Lonach Caperdonich 37 Yr Old,750,102.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
273743,Macallan 37 Yr Old Scotch,750,427.68,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
14758,Macallan 36 Yr Old Scotch,750,256.25,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
313269,Dt 1990 Royal Lochnagar 18yo,750,124.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
111405,Dt 1990 Dalmore 18yr Cask,750,97.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
139603,Benriach Single Malt 20yr,750,105.41,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
454360,Springbank 12y Cream Sherry Cask,750,99.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
59653,Glendronach 18yo,750,109.88,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
99984,Dt 1972 Caperdonich 36 Yr Cask,750,165.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
262258,Dt 1979 Carsebridge Grain 30yr Cask,750,133.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
294337,Dt 1979 Cameronbridge 30yr Cask,750,115.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
23356,Benriach Single Malt 12yr,750,46.38,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
154448,Dt Octave 1997 Bunnahabhain 12yr,750,79.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
52367,Dt Nc2 1993 Aberlour 16yr,750,65.51,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
179784,Slieve Foy Irish Whiskey,750,40.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
295266,Cadenheads Highland,750,54.65,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
176424,Cadenheads Lowland,750,54.65,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
249477,Cadenheads Campbeltown,750,54.65,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
65286,Cadenheads Islay,750,54.65,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
31993,Glendronach 12YR Original,750,52.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
205430,Glenrothes 1998,750,75.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
336664,Glendronach 21yr Parliament,750,116.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
368903,Glendronach 14yr Virgin Oak - DNO,750,69.3,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
357802,Littlemill 12yr,750,0.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
30350,Inchmurrin 12 Yr,750,53.85,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
235224,Glendronach 15yr,750,78.38,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
248870,Duncan & Taylor Bunnahabhain 38yo,750,210.26,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
60321,Duncan Taylor Highland Park 40yr,750,490.01,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
169389,Dt 1993 Mortlach 13yo(dno),750,58.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
18303,Lonach Carsebridge 1963 43yo Not Available,750,88.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
200623,Dt Mosstowie 32yr Scotch,750,228.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
96551,Dt 1980 Knockando 27 Yr Scotch,750,142.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
449244,Dt Macallan 40yr Scotch,750,1080.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
293322,Dt 1977 Scapa 28 Yo,750,210.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
284734,Dt 1980 Knockando 23yo,750,133.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
129717,Lonach Caperdonich 1968 37yo,750,102.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
336102,Glen Scotia 12yr,750,86.6,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
402366,Benriach 25 Yr Old,750,250.85,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
55364,Duncan & Taylor Glenrothes 36 Yr Old,750,191.25,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
134264,Duncan & Taylor Bunnahabhain 1968,750,315.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
378287,Duncan & Taylor Bunnahabhain 36yr,750,197.03,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
449118,Lonach Glen Grant 1974 31 Yr Old,750,121.29,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
401101,Lonach Glen Grant 1970 35 Yr Old,750,121.23,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
98308,Springbank 15 Yr Old,750,91.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
117674,Dt 1987 Macallan 19yo,750,145.76,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
23347,Lonach Glenlivet 1971 34yo,750,124.34,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
296884,Benriach Authenticus 21 Yo,750,110.51,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
93734,Benriach Single Malt 20 Yr Old,750,111.26,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
125232,Glendronach 15yr Pedro Ximinez Sherry Pucheon,750,90.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
227416,Duncan Taylor 1982 Bowmore 25 Yr,750,157.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
115867,Duncan Taylor 1968 Caperdonich 38yr,750,165.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
384668,Glendronach 15yo,750,94.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
66926,Lonach Blended Scotch 1973 36yr,750,109.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
19547,Benriach Mini Gift Pack Peated,502,29.37,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
99684,Springbank 11yr Madeira Wood,750,88.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
348947,Benriach 1976 30yr Port Pipe Cask,750,308.78,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
239235,Longrow Cv,750,51.27,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
169034,Hazelburn 12 Yr,750,88.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
2750,Killerran,750,57.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
278208,Benriach Mini Gift Pack Classic,502,26.37,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
122324,Dt 1968 Glenlivet 39yo Cask #2831,750,240.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
240900,Benriach Curiositas 10yr Single Malt,750,50.9,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
204158,Benriach Single Malt 16yr,750,82.5,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
334982,Glenrothes Select Reserve,750,46.08,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
442095,Glendronach 12yo,750,63.0,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
197093,Springbank 18yr,750,129.75,Anchor Distilling (PREISS IMPORTS),SINGLE MALT SCOTCH
