itemid,nombre,volumen,precio,marca,categoria
57301,Auchentoshan American Oak,750,31.49,Jim Beam Brands,SCOTCH WHISKIES
304839,Auchentoshan Three Wood,750,55.11,Jim Beam Brands,SCOTCH WHISKIES
26228,Auchentoshan 12YR,750,38.57,Jim Beam Brands,SCOTCH WHISKIES
265033,Bowmore Small Batch,750,31.49,Jim Beam Brands,SCOTCH WHISKIES
322123,Laphroaig Quarter Cask,750,45.66,Jim Beam Brands,SCOTCH WHISKIES
279656,Teacher's Highland Cream Scotch,1750,29.36,Jim Beam Brands,SCOTCH WHISKIES
269528,Claymore Scotch,750,7.7,Jim Beam Brands,SCOTCH WHISKIES
284663,Bowmore 25YR,750,334.64,Jim Beam Brands,SCOTCH WHISKIES
278012,Teacher's Highland Cream Scotch,1000,18.69,Jim Beam Brands,SCOTCH WHISKIES
146987,Teachers Highland Cream Scotch,750,16.53,Jim Beam Brands,SCOTCH WHISKIES
297852,Ardmore 10yr,750,36.9,Jim Beam Brands,SCOTCH WHISKIES
455125,Laphroaig Quarter Cask,750,47.24,Jim Beam Brands,SCOTCH WHISKIES
323291,Glen Garioch 1995 Malt,750,78.74,Jim Beam Brands,SCOTCH WHISKIES
53454,Laphroaig 18YR HA,750,78.74,Jim Beam Brands,SCOTCH WHISKIES
356740,Laphroaig 25YR Cask Strength HA,750,393.69,Jim Beam Brands,SCOTCH WHISKIES
352378,McClelland's Islay,1750,35.43,Jim Beam Brands,SCOTCH WHISKIES
113899,Ardmore 30yr,750,393.69,Jim Beam Brands,SCOTCH WHISKIES
163350,Hakushu 12YR HA,750,78.74,Jim Beam Brands,SCOTCH WHISKIES
121553,Laphroaig Select,750,43.31,Jim Beam Brands,SCOTCH WHISKIES
350764,Auchentoshan 18YR HA,750,102.35,Jim Beam Brands,SCOTCH WHISKIES
252596,Bowmore 12YR,750,40.94,Jim Beam Brands,SCOTCH WHISKIES
182131,Bowmore 18YR HA,750,102.35,Jim Beam Brands,SCOTCH WHISKIES
95042,Bowmore Small Batch,750,31.49,Jim Beam Brands,SCOTCH WHISKIES
67013,Glen Garioch 12 year,750,47.24,Jim Beam Brands,SCOTCH WHISKIES
384222,McClellands Islay,750,23.61,Jim Beam Brands,SCOTCH WHISKIES
