itemid,nombre,volumen,precio,marca,categoria
435047,Yahara Bay Coffee Liqueur,1750,60.11,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
413902,Yahara Bay Coffee Liqueur,1000,40.82,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
30391,Yahara Bay Coffee Liqueur,750,35.91,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
425521,Yahara Bay Coffee Liqueur,375,20.12,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
105190,Yahara Bay Coffee Liqueur,200,14.42,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
303573,Yahara Bay Coffee Liqueur,100,10.22,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
422327,Yahara Bay Coffee Liqueur,50,7.11,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
459989,Yahara Bay Lavendar Liqueur,50,7.05,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
8786,Yahara Bay Lavendar Liqueur,100,10.08,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
295846,Yahara Bay Lavendar Liqueur,200,14.15,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
270383,Yahara Bay Lavendar Liqueur,375,19.61,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
436004,Yahara Bay Lavendar Liqueur,750,34.91,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
398042,Yahara Bay Lavendar Liqueur,1000,39.47,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
318392,Yahara Bay Lavendar Liqueur,1750,57.75,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
245707,Yahara Bay Crancello,1750,60.38,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
229912,Yahara Bay Crancello,1000,40.97,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
278216,Yahara Bay Crancello,750,36.03,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
122500,Yahara Bay Crancello,375,20.16,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
232425,Yahara Bay Crancello,200,14.45,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
48997,Yahara Bay Crancello,100,10.23,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
136523,Yahara Bay Crancello,50,7.13,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
273041,Yahara Bay Apple Crisp(Apple Pie),1000,28.53,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
219701,Yahara Bay Apple Crisp(apple pie),750,26.7,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
110421,Yahara Bay Apple Crisp(Apple Pie),375,15.5,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
414460,Yahara Bay Apple Crisp(Apple Pie),200,11.96,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
202762,Yahara Bay Apple Crisp(Apple Pie),100,9.0,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
264133,Yahara Bay Apple Crisp(Apple Pie),50,6.5,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
145159,Yahara Bay Lemoncello,1000,40.97,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
137005,Yahara Bay Lemoncello,750,36.03,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
135282,Yahara Bay Lemoncello,375,20.36,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
146303,Yahara Bay Lemoncello,200,14.45,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
80661,Yahara Bay Lemoncello,100,10.23,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
312129,Yahara Bay Lemoncello,50,7.13,"Yahara Bay Distillers, Inc",MISC. AMERICAN CORDIALS & LIQUEURS
