itemid,nombre,volumen,precio,marca,categoria
85771,Gordon's Vodka 80prf,1000,8.52,Diageo Americas,VODKA 80 PROOF
185211,Gordon's Vodka 80 Prf - Pet,1750,14.61,Diageo Americas,VODKA 80 PROOF
361038,Gordon's Vodka Convenience Pack,750,7.89,Diageo Americas,VODKA 80 PROOF
368283,Popov Vodka 80 Prf,200,2.63,Diageo Americas,VODKA 80 PROOF
20740,Popov Vodka 80 Prf,375,4.5,Diageo Americas,VODKA 80 PROOF
107367,Popov Vodka 80 Prf,750,6.75,Diageo Americas,VODKA 80 PROOF
40582,Popov Vodka 80 Prf,1000,8.25,Diageo Americas,VODKA 80 PROOF
240822,Popov Vodka 80 Prf,1750,12.75,Diageo Americas,VODKA 80 PROOF
171814,Popov Vodka 80 Prf Traveler,750,6.75,Diageo Americas,VODKA 80 PROOF
199975,Relska Vodka,1750,10.75,Diageo Americas,VODKA 80 PROOF
326449,Relska 80 Proof Vodka,1750,10.76,Diageo Americas,VODKA 80 PROOF
358598,Smirnoff Vodka 80prf,50,0.62,Diageo Americas,VODKA 80 PROOF
132347,Smirnoff Vodka 80 Prf Mini,500,11.21,Diageo Americas,VODKA 80 PROOF
415062,Smirnoff Vodka 80prf,100,1.73,Diageo Americas,VODKA 80 PROOF
96883,Smirnoff Vodka 80 Prf,200,3.81,Diageo Americas,VODKA 80 PROOF
425601,Smirnoff Vodka 80 Prf,375,7.13,Diageo Americas,VODKA 80 PROOF
409080,Smirnoff Vodka 80 Prf,750,12.38,Diageo Americas,VODKA 80 PROOF
96269,Smirnoff Vodka 80 Prf,1000,13.88,Diageo Americas,VODKA 80 PROOF
300670,Smirnoff Vodka 80 Prf,1750,22.13,Diageo Americas,VODKA 80 PROOF
356998,Smirnoff Vodka Traveller,750,12.38,Diageo Americas,VODKA 80 PROOF
325115,Smirnoff Vodka 80 Prf Pet,1750,22.13,Diageo Americas,VODKA 80 PROOF
