itemid,nombre,volumen,precio,marca,categoria
422425,Margaritaville Oro Mini,50,1.32,"Sazerac Co., Inc.",TEQUILA
10384,Torada Tequila White,1000,9.95,"Sazerac Co., Inc.",TEQUILA
18726,Tortilla White Tequila,750,9.3,"Sazerac Co., Inc.",TEQUILA
257410,Tortilla White Tequila,1000,9.96,"Sazerac Co., Inc.",TEQUILA
264915,Tortilla White Tequila,1750,18.96,"Sazerac Co., Inc.",TEQUILA
16633,Corazon De Agave Reposado Tequila,1000,21.0,"Sazerac Co., Inc.",TEQUILA
276704,El Jimador Reposado Tequila,750,23.04,"Sazerac Co., Inc.",TEQUILA
248676,Margaritaville Tequila Oro(Gold),1000,11.75,"Sazerac Co., Inc.",TEQUILA
358211,Torada Tequila Gold,1000,9.95,"Sazerac Co., Inc.",TEQUILA
234299,Tortilla Gold Tequila,750,9.3,"Sazerac Co., Inc.",TEQUILA
101288,El Charro Reposado,1000,20.0,"Sazerac Co., Inc.",TEQUILA
129624,El Charro Anejo Tequila,750,33.75,"Sazerac Co., Inc.",TEQUILA
33912,Herradura Reposado Hispanic Bottle,750,34.6,"Sazerac Co., Inc.",TEQUILA
445695,Calle Azul De Agave Anejo,750,15.0,"Sazerac Co., Inc.",TEQUILA
204209,Members Mark Silver Tequila,1750,20.37,"Sazerac Co., Inc.",TEQUILA
