itemid,nombre,volumen,precio,marca,categoria
466464,Deep Eddy Sweet Tea Vodka,1000,22.62,Heaven Hill Brands,VODKA FLAVORED
348728,Burnett's Orange Vodka,1750,14.68,Heaven Hill Brands,VODKA FLAVORED
442423,Burnett's Blueberry Vodka,750,7.25,Heaven Hill Brands,VODKA FLAVORED
342425,Burnett's Citrus Vodka,750,7.25,Heaven Hill Brands,VODKA FLAVORED
242920,Burnett's Vanilla Vodka(do Not Use),750,6.02,Heaven Hill Brands,VODKA FLAVORED
395184,Burnett's  Blue Raspberry Vodka,750,6.83,Heaven Hill Brands,VODKA FLAVORED
370223,Burnett's Ultra Blue Raspberry Vodka,1000,7.5,Heaven Hill Brands,VODKA FLAVORED
223392,Burnett's Ultra Blue Raspberry Vodka,1750,13.7,Heaven Hill Brands,VODKA FLAVORED
335974,Burnett's Sweet Tea Vodka,1000,8.16,Heaven Hill Brands,VODKA FLAVORED
185260,Burnett's Pomegranate,750,7.25,Heaven Hill Brands,VODKA FLAVORED
127978,Burnett's Strawberry,750,7.25,Heaven Hill Brands,VODKA FLAVORED
106110,Burnett's Sour Apple,750,7.25,Heaven Hill Brands,VODKA FLAVORED
