itemid,nombre,volumen,precio,marca,categoria
94354,Goose Island Matilda,355,1.83,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
310314,Goose Island Bourbon County Stout,355,3.45,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
389722,Goose Island Pere Jacques,355,1.83,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
393767,Goose Island Demolition,355,1.83,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
465922,Goose Island Imperial Ipa,355,3.08,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
332005,Goose Island Matilda Keg,19565,135.6,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
203187,Goose Island Bourbon County Stout Keg,19565,229.0,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
262980,Goose Island Pere Jacques Keg,19565,162.72,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
246362,Goose Island Matilda,650,5.63,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
181021,Goose Island Sofie,650,5.63,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
442845,Goose Island Pere Jacques,650,5.63,Goose Island Beer Co,HIGH PROOF BEER - AMERICAN
