itemid,nombre,volumen,precio,marca,categoria
250962,Burnetts Appleberry Mini,500,6.38,Heaven Hill Brands,VODKA FLAVORED
335738,Burnett's Appleberry Flavored Vodka,1000,8.63,Heaven Hill Brands,VODKA FLAVORED
193507,Burnetts Appleberry,750,7.26,Heaven Hill Brands,VODKA FLAVORED
310599,Burnetts Cherry Limeade Mini,500,6.38,Heaven Hill Brands,VODKA FLAVORED
122465,Burnetts Cherry Limeade,750,7.26,Heaven Hill Brands,VODKA FLAVORED
77844,Burnett's Cherry Limeade Flavored Vodka,1000,8.63,Heaven Hill Brands,VODKA FLAVORED
184397,Burnett's Mango Pineapple Mini,50,0.65,Heaven Hill Brands,VODKA FLAVORED
48011,Burnett's Red Berry,750,7.26,Heaven Hill Brands,VODKA FLAVORED
285202,Burnett's Ruby Red Grapefruit Mini,50,0.65,Heaven Hill Brands,VODKA FLAVORED
223739,Burnett's Ruby Red Grapefruit,750,7.26,Heaven Hill Brands,VODKA FLAVORED
293737,Burnett's Pineapple,1750,14.68,Heaven Hill Brands,VODKA FLAVORED
