itemid,nombre,volumen,precio,marca,categoria
348668,Dekuyper Mixologist Blood Orange,750,11.04,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
103686,Dekuyper Pomegranate Liqueur,603,7.61,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
305520,Dekuyper Luscious Pomegranate Pleasure Liq,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
59765,Dekuyper Muddled Mint,750,11.04,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
278272,John Dekuyper Fleur,750,18.11,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
37177,Dekuyper Mixologist Ginger,750,11.04,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
399522,Dekuyper Melon Liqueur,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
462349,Dekuyper Signature Vanilla Delight Liqueur,750,9.05,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
296756,Dekuyper 03,750,18.11,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
394666,John Dekuyper Rouge,750,18.11,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
187602,Dekuyper Wild Strawberry Liqueur,750,8.3,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
81494,Crave Chocolate Cherry,750,17.31,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
397865,Crave Chocolate Chili,750,17.31,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
258856,Crave Chocolate Mint,750,17.31,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
458178,Dekuyper Signature Hazelnut Bliss Liqueur,750,9.05,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
234767,Dekuyper Michigan Cherry Liqueur,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
303695,Ice Surge Berry Blizzard,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
153889,Ice Surge Tropical Freeze,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
157981,Dekuyper San Tropique,1000,10.23,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
18841,Thatcher's Blood Orange,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
205702,Thatcher's Apple Spice Ginger,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
411280,Thatcher's Cucumber,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
131298,Thatcher's Elderflower,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
205561,Thatcher's Elderflower,750,13.38,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
231400,Dekuyper Signature Creme De Banana,750,7.88,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
322501,Dekuyper Creme De Cassis,750,7.88,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
111896,Dekuyper Anisette,1000,11.03,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
17910,Dekuyper Signature Blue Curacao,750,7.88,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
251594,Dekuyper Signature Hazelnut Bliss,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
190536,Dekuyper Strawberry Liqueur,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
176869,Dekuyper Strawberry Liqueur,1000,8.34,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
132067,Dekuyper Razzmatazz,1000,8.64,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
316007,Dekuyper Blue Curacao,1000,8.31,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
133157,Dekuyper Creme De Cassis,1000,8.66,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
136766,Leroux Strawberry Liqueur,750,7.47,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
173801,Leroux Orange Curacao,1000,8.52,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
79149,Dekuyper Kirschwasser,750,10.29,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
411858,Dekuyper Orange Curacao,1000,8.66,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
213376,Dekuyper Cherry Liqueur,750,7.29,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
206317,Dekuyper Orange Curacao,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
205777,Dekuyper Sex On The Beach Traveler,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
176385,Dekuyper Lemon Drop,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
107162,Dekuyper Alabama Slammer,750,9.45,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
19523,Cruzan Velvet Cinn,750,15.74,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
11768,DeKuyper Mixologist Blood Orange,750,11.03,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
149230,Dekuyper Mixologist Ginger,750,11.04,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
387164,Dekuyper Vanilla,750,8.49,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
230281,Crave Chocolate Truffle,750,17.31,Jim Beam Brands,MISC. AMERICAN CORDIALS & LIQUEURS
