itemid,nombre,volumen,precio,marca,categoria
355985,Finlandia Imp Vodka 80prf,750,12.86,Brown-Forman Corporation,IMPORTED VODKA
155589,Finlandia Arctic Cranberry Vodka,750,15.75,Brown-Forman Corporation,IMPORTED VODKA
182644,Finlandia Arctic Cranberry Vodka,750,15.83,Brown-Forman Corporation,IMPORTED VODKA
270463,Finlandia Raspberry Vodka,1000,20.76,Brown-Forman Corporation,IMPORTED VODKA
388202,Finlandia Cranberry Vodka,750,15.83,Brown-Forman Corporation,IMPORTED VODKA
338427,Finlandia Lime Vodka,1000,20.76,Brown-Forman Corporation,IMPORTED VODKA
212956,Finlandia Mango Vodka,1000,20.76,Brown-Forman Corporation,IMPORTED VODKA
95430,Finlandia Vodka,1750,33.14,Brown-Forman Corporation,IMPORTED VODKA
449819,Finlandia Lime Vodka,750,12.85,Brown-Forman Corporation,IMPORTED VODKA
50377,Finlandia Mango Fusion,750,12.85,Brown-Forman Corporation,IMPORTED VODKA
333191,Finlandia Vodka 80 Proof,750,12.86,Brown-Forman Corporation,IMPORTED VODKA
25317,Finlandia Vodka Grapefruit,750,12.86,Brown-Forman Corporation,IMPORTED VODKA
256665,Finlandia Vodka,1000,20.76,Brown-Forman Corporation,IMPORTED VODKA
28219,Finlandia Cranberry Vodka,1000,20.76,Brown-Forman Corporation,IMPORTED VODKA
373138,Finlandia Wild Berries Vodka,750,15.83,Brown-Forman Corporation,IMPORTED VODKA
