itemid,nombre,volumen,precio,marca,categoria
199277,Tequila Rose Liqueur,1000,18.0,Mccormick Distilling Company,CREAM LIQUEURS
224936,Tequila Rose Liqueur,1000,17.25,Mccormick Distilling Company,CREAM LIQUEURS
147077,Tequila Rose Liqueur,750,14.24,Mccormick Distilling Company,CREAM LIQUEURS
151387,Tequila Rose Liqueur,502,9.95,Mccormick Distilling Company,CREAM LIQUEURS
835,Tequila Rose Liqueur Mini,500,9.95,Mccormick Distilling Company,CREAM LIQUEURS
394580,Tequila Rose Liqueur,750,15.99,Mccormick Distilling Company,CREAM LIQUEURS
63846,Tequila Rose Cocoa,750,15.99,Mccormick Distilling Company,CREAM LIQUEURS
2463,Tequila Rose Cocoa,502,7.92,Mccormick Distilling Company,CREAM LIQUEURS
259455,Tequila Rose Cocoa,750,15.99,Mccormick Distilling Company,CREAM LIQUEURS
446981,Tequila Rose Java,502,7.92,Mccormick Distilling Company,CREAM LIQUEURS
302476,Tequila Rose Java,750,15.99,Mccormick Distilling Company,CREAM LIQUEURS
302569,Ke Ke Beach Liqueur,1508,29.84,Mccormick Distilling Company,CREAM LIQUEURS
234613,Ke Ke Beach Liqueur(dno),750,16.4,Mccormick Distilling Company,CREAM LIQUEURS
326775,McCormick's Irish Cream,750,9.0,Mccormick Distilling Company,CREAM LIQUEURS
391020,Sgt. Peppermint Cream Liqueur,502,7.92,Mccormick Distilling Company,CREAM LIQUEURS
3629,Sgt. Peppermint Cream Liqueur,750,12.8,Mccormick Distilling Company,CREAM LIQUEURS
387318,Hot Rose Cinnamon Cream Liqueur Mini,500,6.05,Mccormick Distilling Company,CREAM LIQUEURS
432912,Hot Rose Cinnamon Cream Liqueur,750,8.0,Mccormick Distilling Company,CREAM LIQUEURS
69507,Tequila Rose Java,750,15.99,Mccormick Distilling Company,CREAM LIQUEURS
381567,Tequila Rose Java,502,7.92,Mccormick Distilling Company,CREAM LIQUEURS
82896,Tequila Rose Liqueur,50,0.99,Mccormick Distilling Company,CREAM LIQUEURS
208244,Tequila Rose Mini,50,0.99,Mccormick Distilling Company,CREAM LIQUEURS
91235,Tequila Rose Cocoa,50,0.8,Mccormick Distilling Company,CREAM LIQUEURS
353222,Tequila Rose Java,50,0.8,Mccormick Distilling Company,CREAM LIQUEURS
75959,Ke Ke Beach Liqueur,50,0.99,Mccormick Distilling Company,CREAM LIQUEURS
466603,Sgt. Peppermint Cream Liqueur,50,0.8,Mccormick Distilling Company,CREAM LIQUEURS
461660,Tequila Rose,200,4.23,Mccormick Distilling Company,CREAM LIQUEURS
357564,Tequila Rose (dno),200,5.99,Mccormick Distilling Company,CREAM LIQUEURS
460765,Tequila Rose Pet,375,9.99,Mccormick Distilling Company,CREAM LIQUEURS
33395,Keke Beach Liqueur(dno),750,10.01,Mccormick Distilling Company,CREAM LIQUEURS
80122,Tequila Rose,1565,32.0,Mccormick Distilling Company,CREAM LIQUEURS
331567,Tequila Rose Minis,50,0.99,Mccormick Distilling Company,CREAM LIQUEURS
167502,Tequila Rose Cocoa,750,14.24,Mccormick Distilling Company,CREAM LIQUEURS
